"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"75215",0,0,0,0,2,2
"75216",0.5,0,0,0,5,6
"75218",0,0,0,0,2,2
"75219",0.5,0,0,0,7,8
"75220",2.3333333333333335,2,2,3,0,3
"75224",1.0833333333333333,0,0,2,8,12
"75225",0.2,0,0,0,10,10
"75226",0,0,0,0,1,1
"75227",0,0,0,0,6,6
"75228",0,0,0,0,1,1
"75229",0.5,0,0,0,3,4
"75230",1.2857142857142858,1,0,3,4,7
"75231",5,4,4,6,0,2
"75232",0,0,0,0,1,1
"75233",0,0,0,0,1,1
"75234",0.2,0,0,0,5,5
"75235",0,0,0,0,2,2
"75236",0,0,0,0,2,2
"75237",0,0,0,0,3,3
"75238",0.4,0,0,1,5,5
"75240",4,4,4,4,0,1
"75241",0,0,0,0,9,9
"75243",0.3333333333333333,0,0,1,12,12
"75244",1.3333333333333333,1,1,2,3,6
"75248",0.14285714285714285,0,0,0,14,14
"75252",0,0,0,0,1,1
"75253",1,1,1,1,1,1
"75254",0.45454545454545453,0,0,1,11,11
"75266",1,1,1,1,2,2
"75287",1.4,2,0,2,2,5
"75400",1,1,1,1,7,7
"75401",3,3,3,3,0,1
"75407",2.6666666666666665,3,0,5,1,3
"75409",3.25,4,1,4,1,4
"75410",3,3,3,3,0,1
"75418",0,0,0,0,1,1
"75420",0,0,0,0,22,22
"75421",0,0,0,0,30,30
"75422",0,0,0,0,11,11
"75423",0,0,0,0,16,16
"75424",0.021739130434782608,0,0,0,46,46
"75425",0,0,0,0,2,2
"75426",0,0,0,0,13,13
"75427",0,0,0,0,3,3
"75428",0,0,0,0,6,6
"75430",0,0,0,0,10,10
"75431",0,0,0,0,3,3
"75433",0,0,0,0,1,1
"75436",0,0,0,0,12,12
"75439",0,0,0,0,2,2
"75442",0.10714285714285714,0,0,0,27,28
"75445",0,0,0,0,3,3
"75452",0,0,0,0,1,1
"75454",0.3333333333333333,0,0,1,3,3
"75455",0,0,0,0,5,5
"75458",0,0,0,0,3,3
"75460",0,0,0,0,2,2
"75461",0,0,0,0,5,5
"75462",0,0,0,0,3,3
"75471",0,0,0,0,7,7
"75473",0,0,0,0,1,1
"75474",0,0,0,0,2,2
"75477",0,0,0,0,8,8
"75478",0,0,0,0,1,1
"75480",0,0,0,0,5,5
"75481",0,0,0,0,3,3
"75492",0,0,0,0,1,1
"75494",0,0,0,0,1,1
"75495",1,1,0,2,2,3
"75503",0,0,0,0,1,1
"75555",0,0,0,0,1,1
"75569",0,0,0,0,1,1
"75602",0,0,0,0,1,1
"75605",2.5,0,0,5,1,2
"75631",0,0,0,0,1,1
"75640",0,0,0,0,1,1
"75647",1,1,1,1,4,4
"75650",0,0,0,0,1,1
"75662",0,0,0,0,1,1
"75670",0,0,0,0,1,1
"75692",0,0,0,0,1,1
"75701",1,1,1,1,1,1
"75702",0,0,0,0,1,1
"75703",0,0,0,0,1,1
"75708",1,1,1,1,1,1
"75736",2,2,2,2,0,1
"75737",0,0,0,0,1,1
"75757",0,0,0,0,3,3
"75762",1.5,1,1,2,1,2
"75763",0,0,0,0,1,1
"75765",0.75,1,0,1,4,4
"75766",0,0,0,0,2,2
"75771",0,0,0,0,3,3
"75773",0.5,0,0,0,3,4
"75783",1,1,1,1,1,1
"75789",0,0,0,0,1,1
"75801",0.8,0,0,1,4,5
"75840",0,0,0,0,1,1
"75901",0,0,0,0,2,2
"75903",0,0,0,0,1,1
"75904",0.75,0,0,1,6,8
"75961",0.75,1,0,1,8,8
"75964",1,1,1,1,2,2
"76002",2,2,2,2,0,2
"76006",0.3333333333333333,0,0,1,3,3
"76010",0.6,1,0,1,5,5
"76012",0,0,0,0,1,1
"76013",0,0,0,0,2,2
"76014",0.3333333333333333,0,0,1,3,3
"76015",1,0,0,2,1,2
"76016",0.4,0,0,1,5,5
"76017",0,0,0,0,2,2
"76018",0,0,0,0,1,1
"76021",0.3333333333333333,0,0,1,3,3
"76028",0,0,0,0,3,3
"76034",0.3333333333333333,0,0,1,3,3
"76036",0.3333333333333333,0,0,1,3,3
"76039",0.6666666666666666,1,0,1,6,6
"76040",4,4,4,4,0,1
"76048",0.8,0,0,1,4,5
"76049",0,0,0,0,1,1
"76050",0,0,0,0,1,1
"76051",1,0,0,3,5,7
"76052",0.5,0,0,1,4,4
"76053",0,0,0,0,2,2
"76054",0,0,0,0,1,1
"76058",1.2857142857142858,1,1,1,13,14
"76060",0.6666666666666666,1,0,1,3,3
"76063",1.2857142857142858,0,0,4,5,7
"76065",0,0,0,0,3,3
"76067",3.25,2,2,4,0,8
"76073",0,0,0,0,1,1
"76085",0,0,0,0,1,1
"76086",0,0,0,0,5,5
"76087",1.3333333333333333,0,0,2,4,6
"76092",1.4166666666666667,1,0,3,8,12
"76102",1.5,1,1,2,1,2
"76106",0,0,0,0,1,1
"76107",0.7142857142857143,0,0,2,5,7
"76108",0.75,0,0,0,3,4
"76109",0.45454545454545453,0,0,1,11,11
"76110",1,1,1,1,1,1
"76112",0.29411764705882354,0,0,0,16,17
"76114",1,1,1,1,1,1
"76115",0,0,0,0,1,1
"76116",1.8333333333333333,2,2,2,1,6
"76117",0,0,0,0,1,1
"76120",0.2857142857142857,0,0,1,7,7
"76123",0.25,0,0,0,4,4
"76126",0.4,0,0,1,5,5
"76131",1.6666666666666667,0,0,5,2,3
"76133",0.875,1,1,1,8,8
"76134",0,0,0,0,2,2
"76135",0,0,0,0,2,2
"76137",0.5714285714285714,0,0,2,5,7
"76140",0.42857142857142855,0,0,1,7,7
"76155",0.5,0,0,1,2,2
"76179",0.5,0,0,1,4,4
"76180",0.6666666666666666,0,0,1,5,6
"76182",3,3,3,3,0,2
"76185",1,1,1,1,1,1
"76205",0,0,0,0,1,1
"76208",1,0,0,2,2,4
"76209",0,0,0,0,1,1
"76210",1,0,0,1,5,6
"76226",0.75,1,0,1,8,8
"76227",0,0,0,0,3,3
"76230",0,0,0,0,3,3
"76233",0,0,0,0,2,2
"76234",0.5,0,0,1,2,2
"76240",0,0,0,0,3,3
"76244",0,0,0,0,3,3
"76247",2,2,2,2,0,1
"76248",1.5555555555555556,2,1,2,4,9
"76258",0,0,0,0,1,1
"76262",0.3333333333333333,0,0,1,3,3
"76273",0,0,0,0,1,1
"76302",1,1,1,1,1,1
"76308",0,0,0,0,2,2
"76309",1.75,2,0,2,1,4
"76310",0,0,0,0,2,2
"76384",0,0,0,0,2,2
"76401",0,0,0,0,1,1
"76424",0,0,0,0,2,2
"76426",0,0,0,0,2,2
"76428",1,1,1,1,1,1
"76444",0,0,0,0,1,1
"76453",0,0,0,0,1,1
"76502",2.3333333333333335,3,0,4,1,3
"76504",1,1,1,1,2,2
"76513",0,0,0,0,3,3
"76522",0.6,1,0,1,5,5
"76528",2.6666666666666665,3,1,4,1,3
"76533",0,0,0,0,1,1
"76534",1,1,1,1,3,3
"76537",1,1,1,1,1,1
"76542",2.5,2,0,3,1,4
"76543",0.3333333333333333,0,0,1,3,3
"76544",0,0,0,0,1,1
"76548",1.8333333333333333,2,2,2,1,6
"76549",0.375,0,0,1,8,8
"76550",0,0,0,0,1,1
"76567",0,0,0,0,1,1
"76574",0,0,0,0,1,1
"76601",2,2,2,2,0,1
"76630",1,1,1,1,1,1
"76633",0,0,0,0,1,1
"76636",0,0,0,0,1,1
"76655",1,1,1,1,1,1
"76689",3,3,3,3,0,1
"76691",1,1,1,1,1,1
"76692",1,1,1,1,1,1
"76705",0,0,0,0,1,1
"76706",0.5,0,0,1,2,2
"76708",0,0,0,0,1,1
"76710",0.5,0,0,1,2,2
"76711",0,0,0,0,1,1
"76712",2.2857142857142856,1,0,5,4,7
"76801",0.5,0,0,1,2,2
"76825",0,0,0,0,2,2
"76844",2,2,2,2,0,1
"76859",2,2,2,2,0,1
"76884",0,0,0,0,1,1
"76932",2,1,1,3,1,2
"77002",0,0,0,0,4,4
"77004",1,0,0,2,1,2
"77005",2,2,1,3,1,3
"77006",9.666666666666666,3,0,3,4,9
"77007",2.1666666666666665,1,0,5,4,6
"77008",0.125,0,0,0,8,8
"77009",0.14285714285714285,0,0,0,7,7
"77011",0,0,0,0,1,1
"77013",1,1,1,1,1,1
"77014",0,0,0,0,1,1
"77015",0.7142857142857143,1,0,1,6,7
"77018",0.5,0,0,1,2,2
"77019",1.3,1,0,2,13,20
"77021",5,3,3,7,0,2
"77024",1.25,1,0,2,4,8
"77025",1.5,0,0,4,4,6
"77026",0,0,0,0,2,2
"77027",0.4444444444444444,0,0,1,8,9
"77030",0,0,0,0,1,1
"77031",0,0,0,0,2,2
"77032",0,0,0,0,1,1
"77033",0.5,0,0,1,2,2
"77034",4,4,4,4,0,1
"77035",3.5,2,2,5,0,2
"77036",0.3333333333333333,0,0,0,10,12
"77037",1,1,1,1,1,1
"77038",2,2,2,2,0,1
"77039",5,3,3,7,0,2
"77040",0,0,0,0,1,1
"77041",1.25,1,0,1,3,4
"77042",0.4,0,0,1,15,15
"77043",2.6,1,1,5,3,5
"77044",0,0,0,0,1,1
"77048",0,0,0,0,1,1
"77049",0,0,0,0,3,3
"77050",0,0,0,0,1,1
"77051",0,0,0,0,3,3
"77053",0,0,0,0,1,1
"77054",0,0,0,0,2,2
"77055",2.1666666666666665,1,0,5,4,6
"77056",1,1,0,1,12,16
"77057",0.6,0,0,1,17,20
"77058",0,0,0,0,4,4
"77059",0.6666666666666666,1,0,1,3,3
"77060",0.25,0,0,0,4,4
"77061",0,0,0,0,2,2
"77062",0,0,0,0,1,1
"77063",0.16666666666666666,0,0,0,6,6
"77064",0.3333333333333333,0,0,1,3,3
"77065",3,3,3,3,0,1
"77066",0,0,0,0,2,2
"77067",0.3333333333333333,0,0,1,3,3
"77068",3,3,3,3,0,1
"77069",1,0,0,2,1,2
"77070",0.375,0,0,1,8,8
"77071",0,0,0,0,3,3
"77072",0,0,0,0,2,2
"77073",0.3333333333333333,0,0,0,11,12
"77074",0.3333333333333333,0,0,0,5,6
"77075",0.6666666666666666,0,0,2,2,3
"77076",0.6666666666666666,1,0,1,3,3
"77077",0.7777777777777778,0,0,1,7,9
"77079",1.0833333333333333,1,1,1,11,12
"77080",1,1,0,1,3,4
"77081",0,0,0,0,4,4
"77083",0,0,0,0,3,3
"77084",0.35294117647058826,0,0,0,16,17
"77086",0,0,0,0,7,7
"77087",0,0,0,0,1,1
"77088",0.5,0,0,1,2,2
"77089",0,0,0,0,2,2
"77090",0,0,0,0,5,5
"77091",0.75,0,0,0,3,4
"77092",0,0,0,0,4,4
"77093",0,0,0,0,1,1
"77094",0.6666666666666666,1,0,1,3,3
"77095",0.5,0,0,1,4,4
"77096",0,0,0,0,1,1
"77098",4.25,1,0,8,2,4
"77099",0,0,0,0,3,3
"77106",1,0,0,2,1,2
"77110",0,0,0,0,9,9
"77219",2,2,2,2,0,1
"77220",0,0,0,0,1,1
"77221",0,0,0,0,1,1
"77223",0,0,0,0,1,1
"77232",0,0,0,0,1,1
"77233",0,0,0,0,1,1
"77234",0,0,0,0,1,1
"77243",0,0,0,0,1,1
"77247",0,0,0,0,1,1
"77248",0,0,0,0,1,1
"77263",0,0,0,0,3,3
"77267",0,0,0,0,1,1
"77276",0,0,0,0,1,1
"77280",0,0,0,0,1,1
"77297",0,0,0,0,1,1
"77298",0,0,0,0,1,1
"77301",0.5,0,0,1,2,2
"77303",0,0,0,0,1,1
"77304",0,0,0,0,2,2
"77316",2,2,2,2,0,1
"77318",0,0,0,0,2,2
"77320",2,2,2,2,0,1
"77327",1,1,1,1,1,1
"77331",0,0,0,0,1,1
"77338",0.16666666666666666,0,0,0,12,12
"77339",0,0,0,0,3,3
"77340",0,0,0,0,1,1
"77344",0,0,0,0,1,1
"77345",0,0,0,0,3,3
"77346",2.3333333333333335,3,0,4,1,3
"77351",0,0,0,0,1,1
"77354",0.5,0,0,1,5,6
"77356",0.8333333333333334,0,0,1,11,12
"77357",0.75,0,0,0,3,4
"77365",0,0,0,0,2,2
"77366",0,0,0,0,1,1
"77371",7,7,7,7,0,1
"77373",0,0,0,0,4,4
"77375",1.8571428571428572,1,0,4,4,7
"77377",0,0,0,0,2,2
"77378",2,0,0,4,1,2
"77379",1.5454545454545454,2,0,2,4,11
"77380",0.5294117647058824,0,0,1,13,17
"77381",1.2222222222222223,1,1,2,6,9
"77382",0.5,0,0,1,12,12
"77384",0.25,0,0,0,4,4
"77385",0,0,0,0,1,1
"77386",1,1,0,1,4,5
"77388",1.2,1,1,1,4,5
"77389",0.6666666666666666,1,0,1,3,3
"77391",0,0,0,0,1,1
"77393",0,0,0,0,1,1
"77396",1.1111111111111112,2,0,2,4,9
"77399",0.3488372093023256,0,0,0,39,43
"77401",0.25,0,0,0,4,4
"77406",1,1,0,2,3,5
"77407",1,1,1,1,1,1
"77418",0,0,0,0,4,4
"77422",0,0,0,0,1,1
"77423",1,0,0,2,1,2
"77429",1.1538461538461537,1,1,1,10,13
"77433",0.8571428571428571,1,0,1,6,7
"77437",0,0,0,0,1,1
"77441",0,0,0,0,3,3
"77444",0,0,0,0,1,1
"77445",0,0,0,0,5,5
"77449",0.6153846153846154,0,0,1,10,13
"77450",0.6666666666666666,0,0,1,7,9
"77457",0,0,0,0,1,1
"77459",1.2,1,1,1,4,5
"77465",4,4,4,4,0,2
"77469",0.2,0,0,0,15,15
"77471",0,0,0,0,2,2
"77474",0.3333333333333333,0,0,1,3,3
"77477",0,0,0,0,4,4
"77478",0,0,0,0,2,2
"77479",2.5,0,0,5,1,2
"77484",1,1,1,1,1,1
"77489",0.5,0,0,1,2,2
"77493",0,0,0,0,3,3
"77494",0.7058823529411765,0,0,1,15,17
"77498",1,0,0,2,1,2
"77500",0,0,0,0,2,2
"77503",0,0,0,0,1,1
"77504",0,0,0,0,2,2
"77505",0.5,0,0,1,2,2
"77506",0,0,0,0,2,2
"77511",0,0,0,0,1,1
"77518",0.5714285714285714,0,0,1,6,7
"77520",0,0,0,0,1,1
"77521",0,0,0,0,3,3
"77530",0.4,0,0,0,4,5
"77532",0,0,0,0,19,19
"77535",0,0,0,0,2,2
"77536",1,1,1,1,1,1
"77539",0,0,0,0,2,2
"77545",0.6,0,0,0,4,5
"77546",0.75,1,0,1,4,4
"77550",2,1,0,2,6,10
"77551",0,0,0,0,2,2
"77554",1,1,0,2,2,3
"77563",0,0,0,0,6,6
"77565",0,0,0,0,2,2
"77568",1,1,1,1,1,1
"77571",1.1818181818181819,0,0,3,8,11
"77573",0.3333333333333333,0,0,1,6,6
"77578",1.3333333333333333,1,0,3,2,3
"77581",0,0,0,0,1,1
"77583",1.4,1,0,2,3,5
"77584",1,0,0,1,4,5
"77587",0,0,0,0,1,1
"77598",0.25,0,0,0,4,4
"77619",0.25,0,0,0,4,4
"77624",0,0,0,0,3,3
"77627",0,0,0,0,2,2
"77629",0.5,0,0,1,2,2
"77632",0,0,0,0,1,1
"77640",0,0,0,0,1,1
"77642",0,0,0,0,1,1
"77657",1.75,0,0,2,2,4
"77703",1,1,1,1,1,1
"77705",0,0,0,0,1,1
"77707",0,0,0,0,1,1
"77708",0,0,0,0,1,1
"77713",0,0,0,0,6,6
"77777",0.17857142857142858,0,0,0,54,56
"77801",1.5,1,1,2,1,2
"77807",3,3,3,3,0,1
"77808",0,0,0,0,1,1
"77830",1,1,1,1,1,1
"77836",2,0,0,4,1,2
"77838",3,3,3,3,0,1
"77840",1.2,0,0,2,3,5
"77845",0.25,0,0,0,8,8
"77859",0,0,0,0,1,1
"77879",4,4,4,4,0,1
"77901",1,1,1,1,1,1
"77904",1.6666666666666667,1,0,4,2,3
"77957",1,1,1,1,1,1
"77963",0,0,0,0,1,1
"77979",0,0,0,0,1,1
"77983",1,1,1,1,2,2
"78006",0.8,1,1,1,5,5
"78009",0,0,0,0,1,1
"78011",0.5,0,0,1,2,2
"78015",0.2,0,0,0,5,5
"78023",2.5,2,2,3,0,2
"78024",2,2,2,2,0,1
"78028",1.3333333333333333,0,0,1,5,6
"78041",0.2,0,0,0,9,10
"78043",4,4,4,4,0,1
"78045",1,0,0,2,1,2
"78046",0,0,0,0,5,5
"78055",1,1,1,1,1,1
"78061",17.4,1,0,55,5,10
"78070",0.25,0,0,0,4,4
"78073",1.4285714285714286,0,0,3,4,7
"78101",1,1,1,1,1,1
"78108",1.3333333333333333,1,1,2,4,6
"78109",0.5,0,0,1,4,4
"78111",0,0,0,0,1,1
"78114",3,3,3,3,0,1
"78124",1,1,1,1,1,1
"78130",1.1111111111111112,1,0,2,6,9
"78132",2,2,1,2,1,4
"78137",1,1,1,1,1,1
"78148",0,0,0,0,3,3
"78154",0.08333333333333333,0,0,0,12,12
"78155",3,3,3,3,0,3
"78163",1.6666666666666667,2,1,2,1,3
"78201",4,4,4,4,0,1
"78202",1.5,2,0,2,1,4
"78203",2,2,2,2,0,1
"78205",2,2,2,2,0,1
"78209",2.3333333333333335,2,2,3,1,6
"78210",0,0,0,0,22,22
"78211",2,2,2,2,0,2
"78212",0,0,0,0,2,2
"78213",0,0,0,0,1,1
"78216",1,1,1,1,5,6
"78217",0,0,0,0,1,1
"78219",0,0,0,0,1,1
"78220",2,2,2,2,0,1
"78221",1,1,1,1,1,1
"78222",0,0,0,0,2,2
"78223",0,0,0,0,4,4
"78225",0,0,0,0,2,2
"78227",1.9130434782608696,2,2,2,2,23
"78228",0,0,0,0,1,1
"78230",3.25,3,1,6,10,28
"78231",0,0,0,0,1,1
"78232",5,5,5,5,0,1
"78233",0.3333333333333333,0,0,1,6,6
"78237",1,1,1,1,1,1
"78239",0,0,0,0,3,3
"78240",0.4,0,0,0,4,5
"78244",0.6666666666666666,1,0,1,6,6
"78245",1,0,0,2,3,6
"78247",1,1,1,1,1,1
"78248",0.2,0,0,0,5,5
"78249",0,0,0,0,2,2
"78250",0,0,0,0,2,2
"78251",0.6666666666666666,1,0,1,3,3
"78252",1.5,1,1,2,1,2
"78253",0.2222222222222222,0,0,0,9,9
"78254",0.6,1,0,1,5,5
"78255",0,0,0,0,3,3
"78256",1,1,0,1,3,4
"78257",0,0,0,0,2,2
"78258",0,0,0,0,5,5
"78259",4,4,4,4,0,4
"78260",0.5714285714285714,1,0,1,7,7
"78261",2,1,0,1,4,5
"78266",0,0,0,0,1,1
"78329",0,0,0,0,1,1
"78330",0,0,0,0,2,2
"78336",2.3333333333333335,2,2,3,0,3
"78351",2,2,2,2,0,1
"78358",0.75,1,0,1,8,8
"78362",0,0,0,0,2,2
"78363",3.4,2,1,5,2,5
"78370",3,3,3,3,0,1
"78374",0,0,0,0,6,6
"78382",0.5,0,0,1,2,2
"78383",0,0,0,0,1,1
"78404",0,0,0,0,1,1
"78405",0,0,0,0,1,1
"78410",0,0,0,0,4,4
"78411",1,1,1,1,1,1
"78412",1,1,1,1,1,1
"78413",0.5,0,0,1,2,2
"78415",0.5,0,0,1,2,2
"78419",0,0,0,0,1,1
"78444",0,0,0,0,1,1
"78501",0.2,0,0,0,5,5
"78503",0.3333333333333333,0,0,1,3,3
"78504",0.16666666666666666,0,0,0,6,6
"78516",2.25,3,0,3,2,8
"78520",0.25,0,0,0,4,4
"78521",1.2105263157894737,1,0,2,10,19
"78526",2.2,1,0,3,3,5
"78537",0.9,0,0,0,9,10
"78538",2,2,2,2,0,1
"78539",0,0,0,0,1,1
"78541",0,0,0,0,5,5
"78542",1.75,2,1,2,9,24
"78543",1,1,1,1,1,1
"78550",0,0,0,0,1,1
"78552",2.3333333333333335,1,1,5,2,3
"78555",0,0,0,0,1,1
"78557",1,1,1,1,1,1
"78562",8,8,8,8,0,1
"78566",0,0,0,0,1,1
"78572",1.6,2,1,3,7,15
"78573",2,2,2,2,0,1
"78574",0.17073170731707318,0,0,0,38,41
"78575",0,0,0,0,1,1
"78576",2,2,2,2,0,2
"78577",1.375,1,0,2,8,16
"78578",0,0,0,0,2,2
"78580",1.3333333333333333,0,0,4,2,3
"78582",0.8571428571428571,1,0,1,6,7
"78584",2,2,2,2,0,1
"78586",0.75,0,0,1,6,8
"78589",1.5,1,1,2,3,6
"78593",7,7,7,7,0,1
"78596",1.1666666666666667,1,0,2,3,6
"78599",0.9166666666666666,1,0,1,11,12
"78602",3,3,3,3,0,1
"78610",1.1428571428571428,1,0,2,4,7
"78612",3,3,3,3,0,1
"78613",1,0,0,2,7,10
"78616",0.25,0,0,0,4,4
"78617",0.5,0,0,1,2,2
"78619",1.25,1,1,1,6,8
"78620",0.10714285714285714,0,0,0,55,56
"78621",0.024390243902439025,0,0,0,41,41
"78622",0,0,0,0,70,70
"78623",0,0,0,0,49,49
"78624",0,0,0,0,22,22
"78625",0,0,0,0,31,31
"78626",0,0,0,0,103,103
"78627",0,0,0,0,87,87
"78628",0.06741573033707865,0,0,0,88,89
"78629",0.015151515151515152,0,0,0,66,66
"78630",0,0,0,0,81,81
"78631",0,0,0,0,98,98
"78632",0.047619047619047616,0,0,0,41,42
"78633",0.17307692307692307,0,0,0,48,52
"78634",0,0,0,0,53,53
"78635",0,0,0,0,89,89
"78636",0,0,0,0,43,43
"78637",0,0,0,0,54,54
"78638",0,0,0,0,60,60
"78639",0,0,0,0,56,56
"78640",0.0967741935483871,0,0,0,30,31
"78641",0.05357142857142857,0,0,0,56,56
"78642",0,0,0,0,43,43
"78643",0,0,0,0,32,32
"78644",0,0,0,0,75,75
"78645",0,0,0,0,51,51
"78646",0,0,0,0,14,14
"78647",0,0,0,0,26,26
"78648",0.02247191011235955,0,0,0,88,89
"78649",0,0,0,0,26,26
"78650",0,0,0,0,22,22
"78651",0,0,0,0,43,43
"78652",0.06382978723404255,0,0,0,47,47
"78653",0,0,0,0,26,26
"78654",0.02,0,0,0,50,50
"78655",0.06666666666666667,0,0,0,29,30
"78656",0,0,0,0,41,41
"78657",0,0,0,0,8,8
"78658",0,0,0,0,21,21
"78659",0,0,0,0,15,15
"78660",0.20930232558139536,0,0,0,41,43
"78661",0,0,0,0,56,56
"78662",0,0,0,0,28,28
"78663",0,0,0,0,16,16
"78664",0.14285714285714285,0,0,0,27,28
"78665",0.175,0,0,0,39,40
"78666",0.07142857142857142,0,0,0,41,42
"78667",0,0,0,0,9,9
"78668",0,0,0,0,15,15
"78669",0.375,0,0,1,8,8
"78670",0,0,0,0,60,60
"78671",0,0,0,0,42,42
"78672",0,0,0,0,24,24
"78673",0,0,0,0,6,6
"78674",0,0,0,0,3,3
"78675",0,0,0,0,6,6
"78676",0,0,0,0,26,26
"78677",0,0,0,0,18,18
"78678",0,0,0,0,8,8
"78679",0,0,0,0,18,18
"78680",0,0,0,0,40,40
"78681",0.02702702702702703,0,0,0,37,37
"78682",0,0,0,0,8,8
"78683",0,0,0,0,18,18
"78684",0,0,0,0,10,10
"78685",0,0,0,0,27,27
"78686",0,0,0,0,30,30
"78687",0.05454545454545454,0,0,0,54,55
"78688",0,0,0,0,2,2
"78689",0,0,0,0,12,12
"78690",0.17647058823529413,0,0,0,16,17
"78691",0,0,0,0,11,11
"78692",0,0,0,0,17,17
"78693",0,0,0,0,6,6
"78694",0,0,0,0,12,12
"78695",0,0,0,0,13,13
"78696",0,0,0,0,3,3
"78697",0,0,0,0,45,45
"78698",0,0,0,0,31,31
"78699",0,0,0,0,18,18
"78701",1.3,2,0,2,4,10
"78702",1.4545454545454546,1,0,2,8,11
"78703",1.25,0,0,1,9,12
"78704",1.1666666666666667,0,0,1,14,18
"78705",2,1,1,3,1,2
"78714",2,2,2,2,0,1
"78716",0,0,0,0,1,1
"78717",1.8333333333333333,1,1,4,4,6
"78721",0.5,0,0,1,2,2
"78723",0,0,0,0,1,1
"78725",0,0,0,0,1,1
"78726",0,0,0,0,1,1
"78727",0.5,0,0,1,6,6
"78728",1.6,2,2,2,1,5
"78729",2.3333333333333335,2,2,3,0,3
"78730",0.5,0,0,1,2,2
"78731",4,3,2,6,1,8
"78732",0.3333333333333333,0,0,1,3,3
"78734",10.5,2,0,2,3,8
"78735",1.75,0,0,0,3,4
"78737",0.3333333333333333,0,0,0,5,6
"78738",0.5,0,0,1,4,4
"78739",0.3333333333333333,0,0,1,3,3
"78741",0.8,0,0,1,9,10
"78742",0,0,0,0,6,6
"78743",0,0,0,0,6,6
"78744",0,0,0,0,1,1
"78745",2,1,0,4,6,12
"78746",1.2666666666666666,1,0,1,12,15
"78747",0.6666666666666666,1,0,1,3,3
"78748",2,0,0,3,2,4
"78749",3,3,2,4,0,3
"78750",1.2,1,1,2,3,5
"78751",0.8333333333333334,1,0,1,5,6
"78752",0.8,0,0,2,3,5
"78753",2.75,0,0,2,11,16
"78754",0,0,0,0,3,3
"78756",1.5,1,1,2,2,4
"78757",1,0,0,2,1,2
"78758",0.25,0,0,0,8,8
"78759",2,2,0,4,2,5
"78760",0,0,0,0,1,1
"78761",0,0,0,0,2,2
"78767",0,0,0,0,1,1
"78768",0,0,0,0,1,1
"78769",0,0,0,0,1,1
"78774",0,0,0,0,1,1
"78775",0,0,0,0,1,1
"78779",0,0,0,0,2,2
"78787",0,0,0,0,1,1
"78840",1,1,1,1,3,3
"78852",0.9090909090909091,1,0,2,14,22
"78872",0,0,0,0,2,2
"78879",0,0,0,0,1,1
"78886",0,0,0,0,2,2
"78949",0,0,0,0,1,1
"78957",0,0,0,0,3,3
"78991",0,0,0,0,1,1
"79007",1,1,1,1,1,1
"79012",2,2,2,2,0,1
"79015",4.666666666666667,7,0,7,1,3
"79029",0,0,0,0,4,4
"79036",1,1,1,1,1,1
"79040",0,0,0,0,3,3
"79063",0,0,0,0,1,1
"79070",0,0,0,0,1,1
"79072",0,0,0,0,1,1
"79081",0.3333333333333333,0,0,1,3,3
"79088",2,2,2,2,0,1
"79095",1,1,1,1,2,2
"79102",0,0,0,0,1,1
"79106",0.3076923076923077,0,0,1,13,13
"79108",2,2,2,2,0,1
"79109",1,1,0,2,4,6
"79118",0,0,0,0,1,1
"79119",0.25,0,0,0,4,4
"79124",1,1,1,1,1,1
"79129",6,6,6,6,0,1
"79138",4,4,4,4,0,1
"79164",1,1,1,1,1,1
"79180",4,4,4,4,0,1
"79223",3,3,3,3,0,2
"79331",2,2,2,2,0,1
"79336",0,0,0,0,2,2
"79347",0,0,0,0,1,1
"79358",1,1,1,1,1,1
"79360",0,0,0,0,1,1
"79403",2,2,2,2,0,1
"79407",1,1,1,1,3,3
"79411",2,2,2,2,0,1
"79413",1,1,1,1,2,2
"79414",2,2,2,2,0,1
"79415",0.25,0,0,0,8,8
"79416",1,1,0,2,2,3
"79418",1,1,1,1,1,1
"79424",1,0,0,2,4,6
"79464",1,1,1,1,1,1
"79601",3,1,1,5,1,2
"79605",0,0,0,0,6,6
"79701",2,2,2,2,0,1
"79702",1,0,0,2,1,2
"79705",1.25,0,0,0,9,12
"79707",0.7142857142857143,0,0,1,6,7
"79712",3,3,3,3,0,1
"79714",0,0,0,0,2,2
"79720",1,1,0,2,4,6
"79730",3,3,3,3,0,1
"79731",3,1,1,5,1,2
"79734",1,1,1,1,1,1
"79745",0.6,1,0,1,5,5
"79761",2.111111111111111,2,1,3,3,9
"79762",0,0,0,0,4,4
"79763",0,0,0,0,4,4
"79764",1,1,1,1,1,1
"79766",0,0,0,0,2,2
"79769",3.3333333333333335,4,2,4,0,3
"79772",0.5,0,0,0,3,4
"79781",0,0,0,0,1,1
"79782",0,0,0,0,1,1
"79830",0.3333333333333333,0,0,1,3,3
"79835",1,1,1,1,1,1
"79838",5,5,5,5,0,1
"79904",0,0,0,0,2,2
"79906",0,0,0,0,5,5
"79907",1,0,0,2,1,2
"79911",0,0,0,0,2,2
"79912",0.25,0,0,0,4,4
"79916",1,1,1,1,1,1
"79924",1,1,0,2,4,6
"79925",1.6666666666666667,2,0,3,1,3
"79928",0.8,1,1,1,5,5
"79930",0.5,0,0,1,2,2
